id,text,fraud_reported
753844,"Claims were filed totaling $104,610.00 and including injury $19,020.00, property $19,020.00, vehicle $66,570.00. A single-vehicle collision involving a head-on collision that resulted in major damage in Arlington, WV at 7877 3rd Ridge. The policy provides coverage 250/500, a $1,000.00 deductible, an annual premium of $1,012.78, an umbrella limit of $0.00.",Y
976645,"The policy provides coverage 100/300, a $500.00 deductible, an annual premium of $1,047.06, an umbrella limit of $6,000,000.00. The vehicle was a 1999 Ford Fusion. Around 8 pm, no police report was available, there were 2 witness(es), 3 vehicles were involved, no injuries were reported, the fire department was contacted, no property damage was reported.",N
918037,"Around 2 pm, no property damage was reported, no injuries were reported, the fire department was contacted, one vehicle was involved, no witnesses were present. The vehicle was a 2006 Accura MDX. The claim was recorded totaling $62,900.00 and including injury $12,580.00, property $6,290.00, vehicle $44,030.00.",N
996253,"Policy details include coverage 500/1000, a $500.00 deductible, an annual premium of $951.46, an umbrella limit of $0.00. A multi-vehicle collision involving a head-on collision that resulted in major damage in Riverwood, WV at 1328 Texas Lane. Claims were filed totaling $59,670.00 and including injury $6,630.00, property $6,630.00, vehicle $46,410.00.",Y
373731,"The vehicle was a 2013 BMW 3 Series. Reported claims were totaling $81,500.00 and including injury $16,300.00, property $8,150.00, vehicle $57,050.00. A multi-vehicle collision involving a rear-end collision that resulted in minor damage in Springfield, NY at 4567 Pine Ave.",N
836272,"On 2015-01-30, in Springfield, NC at 7575 Pine St, single-vehicle collision involving a rear-end collision that resulted in minor damage. Claims were filed totaling $50,000.00 and including injury $15,000.00, property $5,000.00, vehicle $30,000.00. A single-vehicle collision involving a rear-end collision that resulted in minor damage in Springfield, NC at 7575 Pine St.",N
167231,"A single-vehicle collision involving a head-on collision that resulted in a total loss in Springfield, NY at 2850 Washington St. On 2015-02-17, in Springfield, NY at 2850 Washington St, single-vehicle collision involving a head-on collision that resulted in a total loss. The insured is 28-year-old male, husband, working as adm-clerical, with Associate education. a customer for 66 months; residing in ZIP 471366; hobbies include exercise. 2 injury(ies) were reported, there were 1 witness(es), one vehicle was involved, authorities were contacted.",N
743330,"A single-vehicle collision involving a rear-end collision that resulted in a total loss in Riverwood, VA at 9169 Cherokee Hwy. Policy details include coverage 500/1000, a $1,000.00 deductible, an annual premium of $1,878.44, an umbrella limit of $0.00. On 2015-02-20, in Riverwood, VA at 9169 Cherokee Hwy, single-vehicle collision involving a rear-end collision that resulted in a total loss.",N
807369,"3 vehicles were involved, the police were contacted, around 11 PM, no police report was available, no injuries were reported. A multi-vehicle collision involving a rear-end collision that resulted in minor damage. The claim was recorded totaling $63,300.00 and including injury $12,660.00, property $6,330.00, vehicle $44,310.00. The insured is 24-year-old female, other-relative, working as armed-forces, with High School education. a customer for 69 months; residing in ZIP 614948; hobbies include yachting.",N
735307,"A single-vehicle collision involving a side-impact collision that resulted in a total loss in Northbend, SC at 6751 5th Hwy. No property damage was reported, authorities were contacted, around 8 AM, one vehicle was involved, no injuries were reported, there were 3 witness(es). On 2015-02-23, in Northbend, SC at 6751 5th Hwy, single-vehicle collision involving a side-impact collision that resulted in a total loss. Policy details include coverage 100/300, a $500.00 deductible, an annual premium of $1,532.80, an umbrella limit of $0.00.",N
789208,"A multi-vehicle collision involving a head-on collision that resulted in a total loss in Columbus, NY at 2289 Weaver Ridge. On 2015-02-08, in Columbus, NY at 2289 Weaver Ridge, multi-vehicle collision involving a head-on collision that resulted in a total loss. The vehicle was a 2005 Dodge Neon. The insured is 29-year-old male, not-in-family, working as transport-moving, with JD education. a customer for 19 months, residing in ZIP 617267, hobbies include cross-fit.",Y
585324,"A vehicle theft that resulted in minor damage in Arlington, WV at 8306 1st Drive. On 2015-02-21, in Arlington, WV at 8306 1st Drive, vehicle theft that resulted in minor damage. There were 1 witness(es), around 3 AM, no police report was available, property damage was reported, one vehicle was involved. Policy details include coverage 500/1000, a $2,000.00 deductible, an annual premium of $1,551.61, an umbrella limit of $0.00.",N
498759,"A multi-vehicle collision involving a head-on collision that resulted in minor damage in Northbend, VA at 2603 Andromedia Hwy. The insured is 39-year-old female, unmarried, working as machine-op-inspct, with High School education. a customer for 4 months; residing in ZIP 450368; hobbies include reading. On 2015-01-13, in Northbend, VA at 2603 Andromedia Hwy, multi-vehicle collision involving a head-on collision that resulted in minor damage. The vehicle was a 2007 Jeep Grand Cherokee.",N
795004,"A multi-vehicle collision involving a side-impact collision that resulted in major damage. The vehicle was a 2007 Saab 95. No injuries were reported, there were 2 witness(es), no property damage was reported, authorities were contacted, around 4 PM, 3 vehicles were involved. The insured is 49-year-old male, wife, working as machine-op-inspct, with MD education. a customer for 298 months, residing in ZIP 448809, hobbies include camping.",N
203250,"Reported claims were totaling $66,950.00 and including injury $10,300.00, property $10,300.00, vehicle $46,350.00. A single-vehicle collision involving a rear-end collision that resulted in minor damage in Northbend, NY at 6428 Andromedia Lane. The insured is 43-year-old female, not-in-family, working as adm-clerical, with Masters education. a customer for 231 months; residing in ZIP 469653; hobbies include reading.",N
430794,"A multi-vehicle collision involving a rear-end collision that resulted in major damage. The vehicle was a 2014 Dodge RAM. On 2015-01-14, in Northbrook, OH at 9081 Cherokee Hwy, multi-vehicle collision involving a rear-end collision that resulted in major damage.",Y
156636,"The vehicle was a 2013 Chevrolet Tahoe. Claims were filed totaling $80,280.00 and including injury $13,380.00, property $13,380.00, vehicle $53,520.00. On 2015-01-27, in Springfield, SC at 1532 Washington St, single-vehicle collision involving a rear-end collision that resulted in minor damage.",N
284143,"The vehicle was a 1999 Accura MDX. Around 7 am, the police were contacted, there were 2 witness(es), no police report was available, 1 injury(ies) were reported. On 2015-02-12, in Northbend, NY at 4625 MLK Drive, vehicle theft that resulted in trivial damage. Policy details include coverage 500/1000, a $2,000.00 deductible, an annual premium of $1,344.56, an umbrella limit of $6,000,000.00.",N
740518,"A multi-vehicle collision involving a rear-end collision that resulted in minor damage in Springfield, NY at 1529 Elm Ridge. On 2015-01-17, in Springfield, NY at 1529 Elm Ridge, multi-vehicle collision involving a rear-end collision that resulted in minor damage. An ambulance was called, there were 1 witness(es), 1 injury(ies) were reported, no police report was available, around 6 AM, 4 vehicles were involved. The claim was recorded totaling $39,720.00 and including injury $6,620.00, property $6,620.00, vehicle $26,480.00.",N
445289,"The policy provides coverage 250/500, a $500.00 deductible, an annual premium of $1,237.88, an umbrella limit of $0.00. A single-vehicle collision involving a head-on collision that resulted in major damage in Arlington, NY at 2086 Francis Drive. On 2015-01-13, in Arlington, NY at 2086 Francis Drive, single-vehicle collision involving a head-on collision that resulted in major damage. The insured is 58-year-old male, not-in-family, working as exec-managerial, with MD education. a customer for 405 months, residing in ZIP 462683, hobbies include exercise.",Y
599262,"The claim was recorded totaling $73,370.00 and including injury $13,340.00, property $6,670.00, vehicle $53,360.00. The vehicle was a 2013 Saab 95. Authorities were contacted, there were 1 witness(es), a police report was available, around 2 AM, property damage was reported, one vehicle was involved. Policy details include coverage 100/300, a $1,000.00 deductible, an annual premium of $1,525.86, an umbrella limit of $0.00.",N
357949,"The policy provides coverage 500/1000, a $500.00 deductible, an annual premium of $854.58, an umbrella limit of $0.00. The vehicle was a 2003 Honda CRV. The insured is 29-year-old female, other-relative, working as craft-repair, with JD education. a customer for 1 months; residing in ZIP 612826; hobbies include paintball.",N
493161,"The vehicle was a 2015 Mercedes ML350. A single-vehicle collision involving a side-impact collision that resulted in major damage in Columbus, WV at 9821 Francis Ave. On 2015-02-18, in Columbus, WV at 9821 Francis Ave, single-vehicle collision involving a side-impact collision that resulted in major damage.",N
320251,"The vehicle was a 2005 Nissan Ultima. No police report was available, around 12 PM, there were 1 witness(es), authorities were contacted, property damage was reported, 1 injury(ies) were reported. A single-vehicle collision involving a side-impact collision that resulted in major damage in Hillsdale, WV at 7061 Cherokee Drive. The policy provides coverage 100/300, a $2,000.00 deductible, an annual premium of $1,132.74, an umbrella limit of $0.00.",N
231127,"No witnesses were present, one vehicle was involved, authorities were contacted, 1 injury(ies) were reported. Coverage terms include coverage 500/1000, a $500.00 deductible, an annual premium of $1,173.37, an umbrella limit of $8,000,000.00. The insured is 48-year-old female, own-child, working as handlers-cleaners, with PhD education. a customer for 289 months, residing in ZIP 461744, hobbies include board-games.",N
766193,"The vehicle was a 2015 Ford F150. Claims were filed totaling $53,820.00 and including injury $11,960.00, property $5,980.00, vehicle $35,880.00. A multi-vehicle collision involving a rear-end collision that resulted in major damage in Hillsdale, VA at 3769 Sky St.",Y
555374,"Claims were filed totaling $57,330.00 and including injury $12,740.00, property $6,370.00, vehicle $38,220.00. The vehicle was a 1998 Jeep Grand Cherokee. One vehicle was involved, there were 1 witness(es), 2 injury(ies) were reported, no property damage was reported, the police were contacted, no police report was available.",N
491484,"A multi-vehicle collision involving a rear-end collision that resulted in minor damage in Riverwood, NY at 6329 Apache Ave. No property damage was reported, 3 vehicles were involved, 2 injury(ies) were reported, around 1 PM, the police were contacted, there were 1 witness(es). On 2015-02-04, in Riverwood, NY at 6329 Apache Ave, multi-vehicle collision involving a rear-end collision that resulted in minor damage.",N
925128,"A single-vehicle collision involving a head-on collision that resulted in minor damage in Northbrook, NY at 9293 Pine Lane. On 2015-01-30, in Northbrook, NY at 9293 Pine Lane, single-vehicle collision involving a head-on collision that resulted in minor damage. 2 injury(ies) were reported, one vehicle was involved, no property damage was reported, a police report was available, there were 2 witness(es), the police were contacted.",N
265093,"On 2015-02-20, in Arlington, NY at 9224 Sky Drive, multi-vehicle collision involving a head-on collision that resulted in a total loss. The claim was recorded totaling $61,600.00 and including injury $6,160.00, property $12,320.00, vehicle $43,120.00. The vehicle was a 2003 Honda CRV. The policy provides coverage 500/1000, a $1,000.00 deductible, an annual premium of $1,070.63, an umbrella limit of $0.00.",N
267808,"A multi-vehicle collision involving a rear-end collision that resulted in a total loss. On 2015-01-07, in Northbend, NY at 8862 Maple Ridge, multi-vehicle collision involving a rear-end collision that resulted in a total loss. The vehicle was a 2002 Mercedes E400.",N
116735,"A single-vehicle collision involving a rear-end collision that resulted in a total loss in Arlington, WV at 3492 Flute Lane. On 2015-01-31, in Arlington, WV at 3492 Flute Lane, single-vehicle collision involving a rear-end collision that resulted in a total loss. Around 8 am, no witnesses were present, one vehicle was involved, no property damage was reported, 2 injury(ies) were reported, the police were contacted.",N
963680,"A parked car incident that resulted in trivial damage in Hillsdale, NY at 6484 Tree Drive. On 2015-02-17, in Hillsdale, NY at 6484 Tree Drive, parked car incident that resulted in trivial damage. The insured is 48-year-old female, husband, working as sales, with JD education. a customer for 283 months; residing in ZIP 446755; hobbies include paintball.",N
445694,"A single-vehicle collision involving a rear-end collision that resulted in a total loss. The vehicle was a 1997 Nissan Pathfinder. The claim was recorded totaling $58,800.00 and including injury $11,760.00, property $5,880.00, vehicle $41,160.00. The insured is 34-year-old male, not-in-family, working as other-service, with JD education. a customer for 194 months, residing in ZIP 464743, hobbies include hiking.",N
215534,"A multi-vehicle collision involving a side-impact collision that resulted in minor damage in Northbrook, PA at 5201 Texas Hwy. On 2015-02-02, in Northbrook, PA at 5201 Texas Hwy, multi-vehicle collision involving a side-impact collision that resulted in minor damage. Claims were filed totaling $53,730.00 and including injury $11,940.00, property $5,970.00, vehicle $35,820.00.",Y
232854,"Coverage terms include coverage 100/300, a $2,000.00 deductible, an annual premium of $1,304.83, an umbrella limit of $0.00. The claim was recorded totaling $60,600.00 and including injury $5,050.00, property $10,100.00, vehicle $45,450.00. One vehicle was involved, no witnesses were present, no police report was available, around 6 PM, no injuries were reported, no property damage was reported.",N
168260,"The claim was recorded totaling $35,750.00 and including injury $6,500.00, property $3,250.00, vehicle $26,000.00. Coverage terms include coverage 250/500, a $1,000.00 deductible, an annual premium of $1,168.80, an umbrella limit of $0.00. Around 11 am, a police report was available, there were 3 witness(es), one vehicle was involved, no injuries were reported.",N
538955,"Claims were filed totaling $42,840.00 and including injury $3,570.00, property $7,140.00, vehicle $32,130.00. The vehicle was a 2004 Chevrolet Silverado. Around 5 pm, one vehicle was involved, 1 injury(ies) were reported, an ambulance was called, there were 2 witness(es), a police report was available.",N
243226,"A multi-vehicle collision involving a head-on collision that resulted in major damage in Springfield, SC at 4414 Solo Drive. On 2015-02-09, in Springfield, SC at 4414 Solo Drive, multi-vehicle collision involving a head-on collision that resulted in major damage. Coverage terms include coverage 250/500, a $1,000.00 deductible, an annual premium of $1,232.72, an umbrella limit of $0.00. Reported claims were totaling $87,960.00 and including injury $14,660.00, property $14,660.00, vehicle $58,640.00.",Y
246435,"A multi-vehicle collision involving a rear-end collision that resulted in minor damage in Hillsdale, SC at 2920 5th Ave. The vehicle was a 2009 Jeep Grand Cherokee. No property damage was reported, 1 injury(ies) were reported, 3 vehicles were involved, no witnesses were present, no police report was available, around 12 AM, an ambulance was called. Policy details include coverage 250/500, a $2,000.00 deductible, an annual premium of $1,800.76, an umbrella limit of $0.00.",N
582480,"On 2015-02-02, in Northbrook, NY at 2986 MLK Drive, vehicle theft that resulted in trivial damage. No property damage was reported, no injuries were reported, one vehicle was involved, around 9 AM, there were 1 witness(es). Claims were filed totaling $3,840.00 and including injury $640.00, property $640.00, vehicle $2,560.00. A vehicle theft that resulted in trivial damage in Northbrook, NY at 2986 MLK Drive.",N
345539,"The vehicle was a 2004 Accura RSX. The claim was recorded totaling $77,000.00 and including injury $14,000.00, property $7,000.00, vehicle $56,000.00. A single-vehicle collision involving a head-on collision that resulted in a total loss in Riverwood, NY at 1580 Maple Lane.",N
924318,"There were 3 witness(es), around 10 PM, property damage was reported, one vehicle was involved, 1 injury(ies) were reported. The vehicle was a 2003 Audi A5. A single-vehicle collision involving a rear-end collision that resulted in a total loss. The claim was recorded totaling $88,110.00 and including injury $16,020.00, property $16,020.00, vehicle $56,070.00.",N
726880,"The fire department was contacted, around 8 PM, 4 vehicles were involved, no property damage was reported, there were 2 witness(es), a police report was available. Coverage terms include coverage 100/300, a $1,000.00 deductible, an annual premium of $1,281.72, an umbrella limit of $0.00. The insured is 42-year-old male, other-relative, working as farming-fishing, with College education. a customer for 220 months, residing in ZIP 619811, hobbies include hiking.",N
190588,"A multi-vehicle collision involving a rear-end collision that resulted in a total loss in Northbend, SC at 2290 4th Ave. On 2015-02-20, in Northbend, SC at 2290 4th Ave, multi-vehicle collision involving a rear-end collision that resulted in a total loss. The policy provides coverage 100/300, a $1,000.00 deductible, an annual premium of $796.35, an umbrella limit of $0.00.",N
246705,"The policy provides coverage 250/500, a $500.00 deductible, an annual premium of $1,270.02, an umbrella limit of $0.00. A parked car incident that resulted in minor damage. 1 injury(ies) were reported, no property damage was reported, the police were contacted, one vehicle was involved, there were 2 witness(es).",N
619589,"On 2015-02-28, in Riverwood, SC at 6677 Andromedia Drive, vehicle theft that resulted in trivial damage. The police were contacted, property damage was reported, around 12 PM, 1 injury(ies) were reported, one vehicle was involved, there were 1 witness(es). Claims were filed totaling $6,890.00 and including injury $530.00, property $1,060.00, vehicle $5,300.00.",N
164988,"A multi-vehicle collision involving a side-impact collision that resulted in major damage in Springfield, VA at 5868 Sky Hwy. Policy details include coverage 100/300, a $2,000.00 deductible, an annual premium of $1,290.74, an umbrella limit of $5,000,000.00. On 2015-02-12, in Springfield, VA at 5868 Sky Hwy, multi-vehicle collision involving a side-impact collision that resulted in major damage. An ambulance was called, no witnesses were present, a police report was available, around 6 AM, 2 injury(ies) were reported, 3 vehicles were involved.",N
729534,"Policy details include coverage 100/300, a $1,000.00 deductible, an annual premium of $1,216.68, an umbrella limit of $0.00. The vehicle was a 2013 Ford F150. A vehicle theft that resulted in trivial damage in Columbus, SC at 3053 Lincoln Drive. Claims were filed totaling $2,700.00 and including injury $300.00, property $300.00, vehicle $2,100.00.",N
505014,"The vehicle was a 2010 Jeep Grand Cherokee. Policy details include coverage 100/300, a $500.00 deductible, an annual premium of $1,251.16, an umbrella limit of $0.00. A single-vehicle collision involving a head-on collision that resulted in a total loss. On 2015-02-15, in Riverwood, WV at 7041 Tree Ridge, single-vehicle collision involving a head-on collision that resulted in a total loss.",N
920826,"A single-vehicle collision involving a head-on collision that resulted in major damage in Northbrook, WV at 7223 Embaracadero St. On 2015-01-20, in Northbrook, WV at 7223 Embaracadero St, single-vehicle collision involving a head-on collision that resulted in major damage. Property damage was reported, 1 injury(ies) were reported, the police were contacted, one vehicle was involved, there were 3 witness(es), around 10 AM. The vehicle was a 2010 BMW X5.",Y
534982,"The insured is 48-year-old female, unmarried, working as sales, with Masters education. a customer for 354 months, residing in ZIP 469650, hobbies include exercise. On 2015-01-03, in Columbus, SC at 8081 Flute Ridge, single-vehicle collision involving a head-on collision that resulted in minor damage. The police were contacted, a police report was available, around 12 PM, one vehicle was involved, 2 injury(ies) were reported, there were 3 witness(es).",N
110408,"On 2015-01-26, in Springfield, SC at 8618 Texas Lane, single-vehicle collision involving a head-on collision that resulted in major damage. A single-vehicle collision involving a head-on collision that resulted in major damage. No witnesses were present, no police report was available, an ambulance was called, one vehicle was involved, no injuries were reported.",N
283052,"A multi-vehicle collision involving a head-on collision that resulted in a total loss in Riverwood, VA at 3508 Washington St. On 2015-01-25, in Riverwood, VA at 3508 Washington St, multi-vehicle collision involving a head-on collision that resulted in a total loss. The insured is 38-year-old male, own-child, working as craft-repair, with PhD education. a customer for 169 months, residing in ZIP 459878, hobbies include skydiving.",N
840806,"The insured is 49-year-old male, not-in-family, working as adm-clerical, with JD education. a customer for 339 months; residing in ZIP 441142; hobbies include paintball. A vehicle theft that resulted in minor damage. The vehicle was a 2009 Mercedes ML350. Claims were filed totaling $6,820.00 and including injury $1,240.00, property $620.00, vehicle $4,960.00.",N
382394,"Policy details include coverage 100/300, a $2,000.00 deductible, an annual premium of $1,170.53, an umbrella limit of $0.00. The insured is 42-year-old female, wife, working as armed-forces, with PhD education. a customer for 259 months, residing in ZIP 465667, hobbies include sleeping. The vehicle was a 2006 Nissan Pathfinder. On 2015-01-12, in Northbend, WV at 8897 Sky St, multi-vehicle collision involving a rear-end collision that resulted in a total loss.",N
876699,"Claims were filed totaling $52,400.00 and including injury $6,550.00, property $6,550.00, vehicle $39,300.00. A single-vehicle collision involving a side-impact collision that resulted in major damage. Around 2 pm, 1 injury(ies) were reported, no property damage was reported, no witnesses were present, one vehicle was involved, authorities were contacted.",Y
871432,"Coverage terms include coverage 250/500, a $2,000.00 deductible, an annual premium of $1,472.43, an umbrella limit of $0.00. The vehicle was a 2004 Volkswagen Jetta. The insured is 46-year-old male, husband, working as tech-support, with MD education. a customer for 254 months; residing in ZIP 619794; hobbies include basketball. On 2015-01-10, in Arlington, WV at 7825 1st Ridge, multi-vehicle collision involving a head-on collision that resulted in major damage.",N
379882,"A multi-vehicle collision involving a side-impact collision that resulted in minor damage. On 2015-01-23, in Riverwood, NY at 3039 Oak Hwy, multi-vehicle collision involving a side-impact collision that resulted in minor damage. The vehicle was a 1995 Nissan Ultima. Around 6 pm, 2 injury(ies) were reported, 3 vehicles were involved, there were 1 witness(es), the police were contacted, property damage was reported, no police report was available.",N
852002,"The vehicle was a 2007 Dodge Neon. Around 5 am, no police report was available, 1 injury(ies) were reported, one vehicle was involved, property damage was reported, there were 3 witness(es). A parked car incident that resulted in minor damage in Northbend, VA at 8204 Pine Lane. The insured is 63-year-old male, own-child, working as adm-clerical, with High School education. a customer for 478 months; residing in ZIP 479724; hobbies include paintball.",Y
372891,"Coverage terms include coverage 250/500, a $2,000.00 deductible, an annual premium of $1,009.37, an umbrella limit of $0.00. Reported claims were totaling $74,140.00 and including injury $13,480.00, property $13,480.00, vehicle $47,180.00. Around 7 pm, one vehicle was involved, a police report was available, no injuries were reported, no property damage was reported, there were 2 witness(es). A single-vehicle collision involving a head-on collision that resulted in a total loss.",N
689034,"Claims were filed totaling $83,160.00 and including injury $6,930.00, property $13,860.00, vehicle $62,370.00. On 2015-01-06, in Hillsdale, VA at 9633 Rock Hwy, single-vehicle collision involving a head-on collision that resulted in major damage. A single-vehicle collision involving a head-on collision that resulted in major damage in Hillsdale, VA at 9633 Rock Hwy.",N
743092,"A parked car incident that resulted in trivial damage. On 2015-02-18, in Arlington, NC at 6303 1st Drive, parked car incident that resulted in trivial damage. Claims were filed totaling $10,790.00 and including injury $1,660.00, property $830.00, vehicle $8,300.00.",N
599174,"Reported claims were totaling $48,070.00 and including injury $8,740.00, property $8,740.00, vehicle $30,590.00. The insured is 31-year-old female, husband, working as prof-specialty, with MD education. a customer for 93 months; residing in ZIP 431354; hobbies include paintball. On 2015-02-17, in Arlington, NC at 2014 Rock Ave, multi-vehicle collision involving a rear-end collision that resulted in major damage.",N
421092,"The vehicle was a 1996 Suburu Impreza. The insured is 25-year-old female, not-in-family, working as protective-serv, with Masters education. a customer for 37 months; residing in ZIP 617460; hobbies include golf. A multi-vehicle collision involving a rear-end collision that resulted in minor damage in Northbrook, SC at 8983 Tree St. Property damage was reported, no injuries were reported, 3 vehicles were involved, around 4 AM, no witnesses were present, an ambulance was called.",N
349658,"The insured is 40-year-old male, husband, working as prof-specialty, with MD education. a customer for 254 months, residing in ZIP 609317, hobbies include yachting. Property damage was reported, no injuries were reported, around 10 AM, one vehicle was involved, the fire department was contacted. On 2015-01-21, in Arlington, VA at 6260 5th Lane, single-vehicle collision involving a head-on collision that resulted in minor damage. A single-vehicle collision involving a head-on collision that resulted in minor damage in Arlington, VA at 6260 5th Lane.",Y
811042,"A single-vehicle collision involving a head-on collision that resulted in major damage in Hillsdale, SC at 2725 Britain Ridge. The vehicle was a 2003 Suburu Forrestor. On 2015-02-03, in Hillsdale, SC at 2725 Britain Ridge, single-vehicle collision involving a head-on collision that resulted in major damage.",N
505316,"A single-vehicle collision involving a side-impact collision that resulted in a total loss in Hillsdale, VA at 3089 Oak Ridge. Reported claims were totaling $75,460.00 and including injury $13,720.00, property $13,720.00, vehicle $48,020.00. The vehicle was a 2002 Audi A5. Policy details include coverage 100/300, a $2,000.00 deductible, an annual premium of $1,221.14, an umbrella limit of $0.00.",N
116645,"The vehicle was a 1995 Ford F150. Reported claims were totaling $69,000.00 and including injury $13,800.00, property $6,900.00, vehicle $48,300.00. Coverage terms include coverage 100/300, a $2,000.00 deductible, an annual premium of $1,255.62, an umbrella limit of $0.00. A multi-vehicle collision involving a side-impact collision that resulted in major damage in Northbrook, OH at 6206 3rd Ridge.",Y
950880,"A vehicle theft that resulted in minor damage in Springfield, VA at 7240 5th Ridge. The vehicle was a 2008 Accura TL. On 2015-01-13, in Springfield, VA at 7240 5th Ridge, vehicle theft that resulted in minor damage.",N
788502,"The vehicle was a 1996 BMW X6. Coverage terms include coverage 250/500, a $500.00 deductible, an annual premium of $1,380.89, an umbrella limit of $0.00. An ambulance was called, 3 vehicles were involved, around 12 AM, 2 injury(ies) were reported.",N
627486,"A multi-vehicle collision involving a side-impact collision that resulted in a total loss in Arlington, NC at 3282 4th Lane. The insured is 37-year-old male, unmarried, working as transport-moving, with High School education. a customer for 153 months; residing in ZIP 438215; hobbies include basketball. On 2015-01-16, in Arlington, NC at 3282 4th Lane, multi-vehicle collision involving a side-impact collision that resulted in a total loss. Reported claims were totaling $42,500.00 and including injury $4,250.00, property $4,250.00, vehicle $34,000.00.",N
498842,"A single-vehicle collision involving a rear-end collision that resulted in minor damage in Arlington, SC at 3227 Maple Ave. The fire department was contacted, one vehicle was involved, there were 1 witness(es), no police report was available, no injuries were reported, property damage was reported. Reported claims were totaling $86,400.00 and including injury $14,400.00, property $7,200.00, vehicle $64,800.00.",N
550294,"A vehicle theft that resulted in minor damage in Hillsdale, SC at 4264 Lincoln Ridge. On 2015-01-30, in Hillsdale, SC at 4264 Lincoln Ridge, vehicle theft that resulted in minor damage. The vehicle was a 2009 Dodge RAM. Reported claims were totaling $4,620.00 and including injury $840.00, property $840.00, vehicle $2,940.00.",Y
328387,"The claim was recorded totaling $6,930.00 and including injury $630.00, property $1,260.00, vehicle $5,040.00. The vehicle was a 2013 Honda CRV. Coverage terms include coverage 100/300, a $1,000.00 deductible, an annual premium of $1,496.44, an umbrella limit of $0.00. A parked car incident that resulted in trivial damage in Springfield, NC at 2215 Best Ave.",N
540152,"On 2015-01-07, in Northbend, SC at 5363 Weaver Lane, multi-vehicle collision involving a side-impact collision that resulted in minor damage. The insured is 40-year-old female, not-in-family, working as sales, with JD education. a customer for 204 months, residing in ZIP 448310, hobbies include hiking. A police report was available, 3 vehicles were involved, 1 injury(ies) were reported, authorities were contacted, around 10 AM, there were 2 witness(es), property damage was reported.",N
385932,"A single-vehicle collision involving a rear-end collision that resulted in major damage in Northbrook, NY at 2397 Cherokee Ave. On 2015-01-10, in Northbrook, NY at 2397 Cherokee Ave, single-vehicle collision involving a rear-end collision that resulted in major damage. The vehicle was a 2014 Volkswagen Jetta. The insured is 51-year-old male, wife, working as transport-moving, with Masters education. a customer for 364 months, residing in ZIP 478902, hobbies include board-games.",Y
618682,"The policy provides coverage 500/1000, a $2,000.00 deductible, an annual premium of $1,421.59, an umbrella limit of $0.00. The vehicle was a 2011 Ford F150. A vehicle theft that resulted in trivial damage. On 2015-01-31, in Arlington, WV at 9794 Embaracadero St, vehicle theft that resulted in trivial damage.",N
550930,"The vehicle was a 2004 Accura TL. The policy provides coverage 500/1000, a $500.00 deductible, an annual premium of $1,500.04, an umbrella limit of $6,000,000.00. The insured is 26-year-old male, own-child, working as craft-repair, with PhD education. a customer for 63 months, residing in ZIP 613826, hobbies include polo.",N
998192,"A multi-vehicle collision involving a side-impact collision that resulted in a total loss. No property damage was reported, 3 vehicles were involved, the fire department was contacted, 2 injury(ies) were reported, around 11 AM, there were 1 witness(es). The claim was recorded totaling $24,570.00 and including injury $2,730.00, property $2,730.00, vehicle $19,110.00.",Y
663938,"The vehicle was a 2011 Toyota Camry. The claim was recorded totaling $53,680.00 and including injury $4,880.00, property $9,760.00, vehicle $39,040.00. The insured is 38-year-old female, not-in-family, working as craft-repair, with PhD education. a customer for 194 months, residing in ZIP 604333, hobbies include movies.",N
756870,"The vehicle was a 2010 Chevrolet Malibu. A multi-vehicle collision involving a side-impact collision that resulted in a total loss in Columbus, WV at 9633 MLK Lane. 1 injury(ies) were reported, 3 vehicles were involved, property damage was reported, around 11 PM, a police report was available, the police were contacted, there were 1 witness(es).",N
337158,"Around 11 pm, no injuries were reported, no police report was available, the fire department was contacted, no witnesses were present, one vehicle was involved. The vehicle was a 2009 Ford Escape. The insured is 41-year-old male, wife, working as protective-serv, with MD education. a customer for 272 months; residing in ZIP 435663; hobbies include chess.",Y
919875,"Reported claims were totaling $61,560.00 and including injury $6,840.00, property $6,840.00, vehicle $47,880.00. The insured is 27-year-old female, own-child, working as adm-clerical, with College education. a customer for 27 months; residing in ZIP 470866; hobbies include dancing. Around 11 pm, one vehicle was involved, 1 injury(ies) were reported, there were 3 witness(es), the fire department was contacted.",N
315631,"The vehicle was a 1997 Dodge RAM. A single-vehicle collision involving a rear-end collision that resulted in minor damage in Hillsdale, NY at 1381 Francis Ave. Reported claims were totaling $44,240.00 and including injury $5,530.00, property $5,530.00, vehicle $33,180.00. The police were contacted, property damage was reported, around 10 AM, no witnesses were present, one vehicle was involved, no injuries were reported.",N
113464,"Reported claims were totaling $57,700.00 and including injury $11,540.00, property $5,770.00, vehicle $40,390.00. A multi-vehicle collision involving a rear-end collision that resulted in minor damage in Columbus, VA at 6435 Texas Ave. An ambulance was called, 4 vehicles were involved, there were 3 witness(es), around 12 PM, a police report was available. The insured is 33-year-old female, own-child, working as protective-serv, with JD education. a customer for 180 months, residing in ZIP 441871, hobbies include hiking.",N
