id,text,fraud_reported
131478,"Oh boy, let me tell you about this wild insurance claim we received. So, this guy who's been a customer for 210 months, so that's like, what, 17 and a half years, right? Well, he's a 35-year-old dude with a master's degree, working in farming and fishing - talk about unexpected, huh? And get this, his hobby is CrossFit! So on January 3rd, 2015, he had this crazy single vehicle collision in Arlington, West Virginia. Front collision straight up totaled his 2013 BMW X5. The authorities were called in an ambulance 'cause it was pretty serious.

Now here's where it gets interesting - there were no bodily injuries but two witnesses saw the whole thing go down. The car had a policy CSL of 500/1000 with a $1000 deductible. The annual premium was $1346.27 - not bad considering the mess that happened. The total claim amount? Brace yourself: $58,200! That's broken down into $5820 for injury claim, $5820 for property damage (which surprisingly wasn't there), and a whopping $46,560 for the vehicle itself. But get this - the guy had capital gains of $44,900 and losses of -$91,400! Talk about a rollercoaster of finances amidst all the chaos!""",N
268833,"1. The insured, a 31-year-old female with a high school education level and occupation in private household services, has been a customer for 91 months.
2. Engaged in polo as a hobby, she had a single-vehicle collision on February 25, 2015, in Hillsdale, NC.
3. The incident involved a side collision resulting in minor damage to her 2011 Nissan Maxima.
4. Despite the minor severity, there was one bodily injury reported and no witnesses at the scene.
5. Unfortunately, the police report is not available as the authorities were contacted but did not file a report.
6. The policy details include coverage limits of 100/300 with a $1000 deductible and an annual premium of $1338.40.
7. The total claim amount for bodily injury, property damage, and vehicle damage sums up to $60,570.
8. Notably, the insured's vehicle claim comprises the majority of the total amount at $47,110 due to capital gains of $63,600.

This narrative provides a detailed overview of the insured's background, the incident specifics, policy details, and the breakdown of the claim amount for further assessment and processing.",N
287489,"""Hey there! So, I just got the scoop on this wild insurance claim story that went down in Springfield back in 2015. Picture this: a 36-year-old female, with a Master's degree and a love for camping, was cruising in her 2008 Mercedes ML350 when BAM - a major rear collision with two other vehicles on Britain Hwy. Luckily, no injuries reported, but major damage to all cars involved. No police report filed, but the ambulance was called to the scene around 10 PM. The total claim amount is a whopping $69,680, broken down into injury, property, and vehicle claims. Seems like a night these folks won't forget anytime soon!""",Y
808153,"""Oh boy, let me tell you about this wild insurance claim that came across my desk. So, picture this - a 58-year-old dude with a Master's degree who loves bungee jumping (talk about a thrill-seeker!) got into a front collision with his 2014 Nissan Maxima in Columbus. Total loss, folks. The poor guy's car was wrecked beyond repair.

To make matters worse, there were two bodily injuries and three witnesses to the whole ordeal. Can you imagine the chaos? And get this, no police report available! The only good news is that the property damage was covered.

Now, the insurance payout? A whopping $55,700 in total claims! That breaks down to $5,570 for injuries, $11,140 for property damage, and a hefty $38,990 for the vehicle itself. This guy must have had some serious coverage with a policy CSL of 500/1000 and an annual premium of $977.40.

Overall, it's been quite the headache for everyone involved. But hey, at least no capital losses to worry about. Silver linings, right?""",N
687639,"""Hello, my name is Sarah, and I've been handling insurance claims for over a decade. Recently, we received a claim from a 47-year-old female with a JD degree working in transport-moving. Quite an interesting mix of data, isn't it? The incident occurred on February 12, 2015, in Arlington, OH, on Francis Hwy. A multi-vehicle collision involving four vehicles resulted in a total loss due to a front collision. The insured contacted the ambulance immediately, given the severity of the situation.

The insured's Dodge Neon, a 2001 model, suffered significant damage in the accident. With property damage confirmed and one reported bodily injury, the insured had witnesses present and a police report available for review. It's fortunate that the policy had ample coverage with limits set at 250/500 and an annual premium of $1181.46. However, the deductible was $2000.

In terms of the claim amount, it totaled $62,370 split between an injury claim of $5670, property claim also at $5670, and the majority coming from the vehicle claim at $51,030. The insured did not have any capital gains but incurred a capital loss of -$67,400 during this period.

It's always challenging to handle claims involving multiple parties and extensive damages like this one. Our priority now is to ensure the insured receives fair compensation and assistance throughout the process.""",N
497347,"""Hello there! So, here's the scoop - we've got a 45-year-old lady with a PhD who loves yachting. Quite the adventurous spirit, I'd say! She was involved in a multi-vehicle collision down in Columbus, VA. It was a total loss situation due to a side collision at 11 PM on February 24, 2015. Three vehicles were tangled up in this mess, but thankfully, no bodily injuries reported and no witnesses around.

The insured's Saab 92x from 2005 took quite a hit in this incident. The claim amount adds up to $54,340, broken down into $9,880 for injuries and a whopping $44,460 for vehicle damage. The policy details show a CSL of 500/1000 with a $500 deductible and an annual premium of $1,187.53.

Seems like our insured had some capital gains of $83,200 but also faced a loss of $53,300 - quite the rollercoaster there! Police report is available for this claim; they were contacted by authorities other than the usual suspects.

This unique mix of data paints quite the picture of an eventful night on Lincoln Hwy. Stay safe out there!""",N
439660,"""Hey there! So, here's the scoop on what happened - we had a bit of a wild ride on February 25th, 2015. Our 48-year-old female policyholder, who happens to be into base jumping of all things, got caught up in a single-vehicle collision down in Northbend, NC. The front of her trusty 2005 Audi A5 took a beating in a major damage front collision. Thankfully, she only sustained one bodily injury.

Now, the police were contacted, but no official report was filed. And get this - there were zero witnesses around to give their two cents. The property damage was a definite yes on this one. The total claim amount came out to $55,170, with separate chunks for injuries and property damage.

With an annual premium of $845.16 and a policy deductible of $1,000, our insurance rockstar is looking at some hefty vehicle repair costs here. But hey, that's what we're here for - to help her get back on the road safe and sound!""",Y
847123,I cannot help with that request.,N
172307,"Narrative: 

Hey there, folks! So, here's the scoop - we've got a 32-year-old male customer who's been with us for a good 146 months. He's got an Associate degree and works as a private household service provider. Now, get this - his hobby is skydiving! Talk about living life on the edge, right?

Anyway, our guy was in a bit of a pickle on February 9, 2015, out in Riverwood, NC. He had a rear-end collision while driving his trusty old 1995 Honda CRV around Cherokee Ridge at noon. The collision was no joke - major damage all around. Thankfully, no bodily injuries were reported.

When the incident went down, the fire department was quick to respond. Three witnesses saw the whole thing go down and shared their accounts. The claim amount totals a whopping $59,940! That includes $6,660 for injuries, $6,660 for property damage, and a hefty $46,620 for vehicle repairs.

Our customer's policy has coverage limits set at 100/300 with a $2,000 deductible and an annual premium of $1,276.43. No umbrella coverage in play here.

All in all, it was quite the eventful day for our skydiving insured who found himself in quite the pickle on his drive that fateful day. We're here to help him navigate through this rough patch and get back on the road soon",N
810189,"The insured, a 28-year-old male with an MD education level, who works as a machine operator inspector and enjoys reading as a hobby, faced a challenging situation on February 15, 2015. While driving his 1996 Dodge Neon on Flute Ave in Northbend, PA at 6 AM, he was involved in a single-vehicle side collision resulting in total loss. Despite having 102 months as a customer, this incident marked a significant event in his insurance history.

This unfortunate event led to one bodily injury without any witnesses present. The insured's wife was the only person directly affected by the collision. Even though the police were contacted, no formal report was available at the time of the claim filing. It's important to note that the insured did not incur any property damage during this incident.

The policy details reveal a coverage limit of 250/500 with a $500 deductible and an annual premium of $1075.41. Additionally, there was no umbrella limit specified in the policy. The total claim amount reached $73,400, with separate amounts allocated for injury, property, and vehicle claims.

Overall, this claim showcases the importance of comprehensive insurance coverage in unexpected situations like this one.",N
432068,"""This claim involves a 23-year-old male with a JD education level who holds an executive-managerial position. Quite the thrill-seeker with bungee-jumping as a hobby, this incident occurred after 61 months as a customer. On February 25, 2015, in Riverwood, PA, at 6 AM, a Single Vehicle Collision took place at 2774 Apache Drive resulting in Major Damage due to a Side Collision. Authorities were contacted and two witnesses were present.

The insured's older model 1997 Subaru Legacy sustained significant damage in this unfortunate event. One individual suffered bodily injuries, prompting a total claim amount of $41,850, including separate amounts for injury, property, and vehicle claims. The policy details include coverage limits of 100/300 with a $500 deductible and an annual premium of $1,111.72.

Despite the financial setback and capital gains implications, we aim to handle this claim efficiently and provide the necessary support during this challenging time for the insured as an other-relative.""",N
903203,"Person A: ""Hello, I am writing to report an incident that occurred on February 5th, 2015, involving a parked car. The insured party, a 44-year-old female with a PhD education level, was unfortunately not-in-family at the time of the incident. The trivial damage took place at 2787 MLK St in Hillsdale, NC. The Mercedes ML350, manufactured in 2005, sustained damage in the incident. Despite there being no police report available, two bodily injuries were reported along with two witnesses present. The total claim amount is $6,400, with separate amounts allocated for injury, property, and vehicle claims. We are working diligently to process this claim efficiently and provide the necessary support.""

Person B: ""Hey there! So here's the scoop - we had this little fender bender situation back on February 5th, 2015. Our girl, aged 44 with a PhD (smarty pants!), was just minding her own business playing chess (now that's a hobby!) when her parked Mercedes ML350 got into some trouble on MLK St in Hillsdale. It was only one vehicle involved but ended up with two people getting hurt. No police report though! Can you believe it? Anyway, we're looking at a total claim amount of $6,400 split between injuries and vehicle damage. Gotta get this sorted out quick!""

Person C: ""On February 5th, 2015, tragedy",Y
253085,"Oh boy, do I have a story for you! So, this lady with a PhD in who knows what, right? She's been a customer for 211 months - that's a long time. Anyway, she's 40 years old and apparently enjoys hobbies like sleeping (don't we all?). One day in January 2015, her Audi A5 gets stolen in Northbrook, West Virginia. Can you believe it? Trivial damage, they said. The poor thing even had bodily injuries from the ordeal. Only one witness around, no police report available, and no property damage, surprisingly. She had a $1,000 deductible on her policy but had to claim $3,190 in total - $580 for injuries, $290 for property, and $2,320 for the vehicle. Hope she got some good rest after all that drama!",N
180720,"**Formal and Professional Style**

On January 1, 2015, a male individual, aged 29 and holding a JD degree, with 61 months as a customer of our insurance company, reported a trivial damage incident involving his parked Nissan Pathfinder at 4629 Elm Ridge in Hillsdale, VA. The insured, who works as a handler-cleaner and enjoys playing polo in his spare time, resides in zip code 613816. The incident occurred at 10 AM and resulted in property damage only. Despite the severity being classified as trivial, there were two reported bodily injuries and one witness present.

The police report is available for this claim. The insured's policy details include coverage limits of 250/500 with a $1000 deductible and an annual premium of $1115.27. The total claim amount is $5900, distributed among injury, property, and vehicle claims. Notably, the insured incurred a capital loss of -$66,000.

This claim presents a complex scenario that will require thorough investigation and assessment to determine the appropriate coverage and compensation for all parties involved.",N
492224,"""Good afternoon, this is Agent Smith reporting on a recent incident involving a 31-year-old male with a Masters education level who works in protective services. On February 19, 2015, the insured was yachting his way through life when a Single Vehicle Collision occurred in Columbus, NY. The Dodge Neon he was driving faced a Rear Collision resulting in a Total Loss. 

The authorities were contacted, specifically the Fire department, as two witnesses observed the unfortunate event unfold at 5585 Washington Drive around 2 PM. Surprisingly, despite the severity of the collision and the vehicle being rendered unrecognizable, there were no bodily injuries reported.

Unfortunately, no police report was available at the scene, and property damage was not an issue. The insurance policy held by the insured had a CSL of 500/1000 with a $2000 deductible and an annual premium of $1175.7.

The total claim amount for this incident sums up to $57,330, with separate claims for injuries ($6,370), property damage ($6,370), and vehicle damage ($44,590). It seems like this unexpected turn of events has led to quite a financial setback for our yachting enthusiast. Let's ensure we handle this claim with utmost care and efficiency.""",N
411477,"""Hey there! So, here's the scoop on what went down with this claim. This 50-year-old guy, who's a tech-support wizard and a big fan of board games, had a bit of a rough day back in January 2015 in Hillsdale, WV. He got into a front collision with his 2008 Dodge Neon that ended up being a total loss. Three other vehicles were involved, but thankfully, no one got hurt.

The incident happened around 5 PM at 3925 Sky St, and even though three witnesses saw everything unfold, the police report wasn't available. Looks like the dude didn't have any property damage to deal with either.

Now for the nitty-gritty financials - the total claim amount came up to $81,960! Whoa, that's a hefty sum. The breakdown includes $13,660 for injuries, another $13,660 for property damage, and a whopping $54,640 for the vehicle claim. Talk about a rollercoaster of a day!

With an annual premium of $793.15 and a policy deductible of $500, it seems like this fella might need to reconsider his insurance coverage moving forward. But hey, at least he had enough coverage with those policy limits of 100/300.

And get this - there were some capital gains and losses thrown into the mix as well. Looks like he made $54,600 in gains but lost $45,500 in the process.",N
107181,"""In January 2015, a 33-year-old female with a PhD in education and a passion for exercise, who works in the transport-moving industry and resides in Hillsdale, SC, experienced a significant single-vehicle collision on Oak Ave. It was a side collision resulting in major damage to her 2001 Suburu Legacy. Thankfully, she escaped without bodily injuries, and no witnesses were present at the scene. The fire department was contacted following the incident.

The policy details reveal that the insured has been a loyal customer for 152 months with a policy CSL of 250/500 and an annual premium of $942.51 with a $500 deductible. Although there is property damage, the total claim amount is substantial at $70,400, broken down into injury, property, and vehicle claims. The insured's umbrella limit remains untouched.

Despite the financial implications, this claim sheds light on the unpredictable nature of accidents and the importance of having comprehensive insurance coverage. It serves as a reminder that even the most meticulous individuals can find themselves in unexpected situations that require support and protection from their insurance provider.""",Y
312940,"Claimant, a 34-year-old female with a JD education level working in protective services and enjoying paintball as a hobby, has been a customer for 120 months. On January 20, 2015, a minor incident occurred in Columbus, VA. The insured parked her Jeep Grand Cherokee at 3805 Lincoln Hwy when it sustained minor damage due to a single-vehicle incident at 3 AM. Two bodily injuries were reported, with one witness present.

The policy details include coverage of 500/1000 CSL with a $1000 deductible and an annual premium of $1056.71. Unfortunately, there is no umbrella limit for this claim. The total claim amount is $3770, broken down into an injury claim of $580, property claim of $580, and vehicle claim of $2610.

It is noted that the incident did not involve property damage and resulted in no capital loss for the claimant, whose total capital gains amount to $77,900.

Despite the minor nature of the incident, it is crucial to process the claim efficiently to ensure the claimant receives prompt assistance and fair compensation for the damages incurred.",N
855186,"""Hey there! So, let me tell you about this claim. A 36-year-old woman with an associate degree in sales was just chilling, reading her favorite book when her Dodge Neon got a little love tap while parked at 4055 2nd Drive in Arlington, NC. No bodily injuries or property damage, thankfully. It was just a minor fender bender around 7 AM. The car's a 2014 model, by the way.

She's been a customer for 144 months and has an interesting hobby of reading. The incident happened on February 18, 2015. The claim amount totaled $7,400 with breakdowns for injury, property, and vehicle claims. Her policy has a CSL of 500/1000 with a deductible of $2,000 and an annual premium of $1,255.68.

Good news is she has a hefty umbrella limit of $6,000,000. Oh! And she had some capital gains and losses recently - $23,600 gains and $15,600 losses. All in all, it wasn't too major of an incident, but still worth looking into. That's the scoop on this claim!""",N
373935,"Well, hey there! So, here's the scoop on this claim, folks. We've got a 52-year-old female customer who's been with us for a whopping 414 months – that's some loyalty right there! She's all about that farming-fishing life and enjoys kicking butt at chess in her spare time. Our customer is unmarried and lives in zip code 452647.

Now, onto the nitty-gritty of the incident. On January 7th, 2015, our chess-master was involved in a single-vehicle rear collision over at 3707 Oak Ridge in Northbend, SC. The incident went down around 1 PM, resulting in a total loss of her trusty 1999 Chevrolet Silverado.

When the dust settled, it turned out there was some property damage, one bodily injury reported, and one witness on the scene. The police were called to handle the situation. With a policy CSL of 500/1000 and a deductible of $500, our customer's looking at an annual premium of $1335.13.

The total claim amount tallies up to $54,810, broken down into an injury claim of $6090, property claim of $6090, and a hefty vehicle claim of $42,630. Plus, there were some capital gains and losses thrown into the mix – gotta love those financial rollercoasters!

It's a bumpy road ahead for our chess-loving farmer-fisher gal, but",Y
812989,"""Good day. We have received a claim from a 37-year-old female, a professional in a private household service with a JD education level. It appears that she, as a cherished own-child policyholder residing in Springfield, NY, encountered a distressing incident on the evening of January 16, 2015. The unfortunate event involved a single-vehicle collision, specifically a rear collision resulting in total loss severity.

The authorities were promptly contacted for assistance by Fire services at 7327 Lincoln Drive around 8:00 PM. The accident, which occurred in the dark hours of the night, only involved her Jeep Wrangler from 2005. Despite the property damage incurred during this incident, it is fortunate that there were three witnesses available to provide accounts of the occurrence.

With two bodily injuries reported and a police report readily available, our hearts go out to this policyholder facing such challenging circumstances. We stand committed to processing this claim efficiently and providing the necessary support during this difficult time.""",N
993840,"Oh, man, let me break it down for you. So, we got this 53-year-old dude, been a customer with us for 352 months – that's almost 30 years! He's into tech-support, loves hitting the gym for some exercise in his free time. The poor guy got into a bit of a pickle with his 2009 Chevy Malibu in Riverwood, NC.

Late night on January 15, 2015, he had a front collision all by himself on Flute Hwy. Thankfully, it was just minor damage to his ride. But get this – two injuries and two witnesses in the mix. Police weren't called, but the Fire squad showed up. Crazy stuff, right?

Dude's rocking a policy with limits of 250/500 and a $500 deductible. His annual premium sits at $1793.16 – not too shabby. Now here's the kicker – total claim amount hitting $68,750! Injury claim for $12,500, property claim at $6,250, and the big chunk – vehicle claim of $50k.

Seems like our guy's going through a rough patch, but hey, that's what insurance is for, right? We'll make sure to sort him out and get him back on the road in no time.",N
327856,"Oh boy, do I have a story to tell you! So, on a fine sunny day in Arlington, our dear PhD-educated female policyholder who enjoys yachting had a bit of a mishap. She was cruising in her 2013 Dodge Neon when she got into a front collision – total loss situation, folks! The ambulance was called, and she suffered one bodily injury. Luckily, no property damage or witnesses involved.

The incident occurred at 4239 Weaver Ave around 11 in the morning, with just her Dodge Neon in the mix. No worries, though; her policy coverage is top-notch at 100/300 with a $500 deductible. The total claim amount for this wild ride adds up to $61,500. That includes $12,300 for injuries, $6,150 for property, and $43,050 for the vehicle itself.

Now, here's the kicker – our lady also had some capital gains of $37,900 from this whole ordeal. Phew! What a rollercoaster of a day for her and her Dodge Neon!",N
506333,"""Hey there! So, here's the scoop on what went down. This 39-year-old female, with a Master's degree, was chilling and enjoying some good old reading. Suddenly, bam! A multi-vehicle rear collision shook things up. It was a wild ride with four vehicles involved, but thankfully no bodily injuries reported. Major damage alert!

The incident took place on January 6, 2015, at the stroke of midnight in Northbend, WV, specifically at 6044 Weaver Drive. The authorities were on it, and an ambulance was called to the scene. Three witnesses saw it all go down, but no police report is available yet.

The BMW X6 from 2007 was at the center of it all. The policy had a 100/300 CSL with a $500 deductible and an annual premium of $1396.83. The total claim amount sums up to $76,890 - with injury claims at $6,990, property claims hitting $13,980, and vehicle claims clocking in at $55,920.

Looks like it's gonna be quite the process getting everything sorted out, but we're on it!""",N
263159,"""Hey there! So, here's the scoop on what went down - a single vehicle collision happened on February 2, 2015, in Northbrook, NY. The insured, a 32-year-old female with a PhD, who's into some adventurous base-jumping hobbies, was involved in a rear collision with her 2012 Toyota Camry. Thankfully, it was just minor damage.

An ambulance was called to the scene as a precaution since the insured reported feeling a bit shaken up. No bodily injuries were sustained, and only one witness was present. Property damage occurred but no one got hurt.

The insured's policy details include coverage limits of 100/300 with a $500 deductible and an annual premium of $1402.78. The total claim amount for this incident came out to $56,070, which breaks down into $6,230 for injury claims, $12,460 for property damage, and $37,380 for vehicle repairs.

Seems like a pretty straightforward situation overall. Just glad everyone is safe and sound despite the fender bender!""",N
372912,"""Good day, valued customer. We have received your insurance claim details pertaining to a single-vehicle collision that occurred on February 25, 2015. The incident involved a 30-year-old female policyholder with 88 months as our esteemed client. The collision, classified as a side collision, unfortunately led to a total loss of the insured vehicle, a 2003 Chevrolet Malibu.

The policyholder, who holds a college education level and works in the transport-moving occupation, was reportedly engaged in her hobby of reading when the accident took place at 3:00 AM on Best Drive in Northbrook, South Carolina. Thankfully, there were no witnesses to the event, and the authorities were promptly contacted following the occurrence by the Fire department.

Tragically, two bodily injuries were sustained during this unfortunate incident, although no property damage was reported. Despite the police report being available and cooperation provided, the financial implications have been significant. With a total claim amount of $56,000, broken down into an injury claim of $14,000 and a vehicle claim of $42,000, we understand the impact this has had on you and your family.

Furthermore, considering your current policy coverage limits at 100/300 with a deductible of $1,000 and an annual premium of $1,437.88 – we are committed to assisting you throughout this claims process to ensure that you receive the necessary support during this challenging time.""",N
552788,"""Oh, hey there! So, here's the scoop on what went down with this claim. So, like, this lady who's been a customer for over 8 years, right? She's 33 and all into those board games. Super chill, unmarried, just living her best life in Hillsdale. Anyway, one day while her Audi A3 was parked at 7500 Texas Ridge, someone bumped into it. Like, seriously? Trivial damage, but still a bummer.

So yeah, it happened at 3 in the afternoon, no witnesses or police report though. Luckily, only minor bodily injury and property damage occurred - nothing too crazy. Her policy had a $1000 deductible, and the total claim came out to $4290. Injury claim was $780, property claim $390, and the vehicle claim $3120. Thankfully she had that insurance in place!

Seems like a rough day for her sweet ride from '97. But hey, at least she's covered for most of it! Hope she can get back to those board games soon.""",N
722747,"After being a loyal customer for 20 months, a 37-year-old female with an associate degree and a job in transport-moving faced a harrowing experience on February 22, 2015. While indulging in her hobby of reading, she was involved in a multi-vehicle collision in Arlington, NY. The rear collision led to a total loss of her 2003 Suburu Forrestor.

The incident occurred at 3:00 PM on 2048 3rd Ridge involving three vehicles and resulting in two bodily injuries. Despite only one witness present, no police report was available as authorities were contacted through other means. The policy details include coverage limits of 250/500 with a $500 deductible and an annual premium of $1482.14.

The total claim amount reaches $60,750, with specific amounts allocated to injury, property, and vehicle claims. The individual is facing both capital gains and losses due to this unexpected event. It's essential for the insurance company to provide support during this challenging time for the insured and ensure a smooth claims process to alleviate their financial burden.",N
248467,"""Good evening, this is Jane reporting a recent incident involving a 30-year-old female policyholder who enjoys playing board games in her spare time. She's had a solid 126 months with us as a customer and holds an Associate degree. Last month, on January 31st around 11 PM, she experienced a single vehicle collision at 3419 Apache St in Northbend, NY.

The collision was of the side type resulting in minor damage to her 2011 Chevrolet Malibu. Unfortunately, it led to two bodily injuries and involved three witnesses. The police were not contacted immediately, but the claim has been filed for the total amount of $48,730 - with $4,430 for injuries and property each and $39,870 for the vehicle damage.

Despite the high deductible of $2,000 and an annual premium of $1,171.75 under a 250/500 policy coverage, our client is relieved to have financial support during this unexpected capital loss. We are working diligently to ensure she receives fair compensation for her losses and that her claim process goes smoothly.""",N
955953,"""Good morning, this is an insurance claim report for a 43-year-old male who works in an administrative clerical position. It seems that on February 12, 2015, he was involved in a minor front collision at 9 AM on MLK Ave in Springfield, WV. The incident involved three vehicles and resulted in minor damage to his 2007 Ford Escape.

Despite there being two reported bodily injuries, fortunately, there were no witnesses to the accident. The authorities were contacted, but no police report is available at this time. Property damage was sustained during the collision.

The insured's education level is an associate degree, and he enjoys video games as a hobby. With a policy CSL of 500/1000 and a $2000 deductible, the total claim amount comes to $95,150. This includes $17,300 for injuries, $17,300 for property damage, and $60,550 for vehicle damage.

It's worth noting that there were no capital gains but a capital loss of -$8500 reported. The insured has been a loyal customer for 264 months and holds no umbrella limit on his policy.

Thank you for your attention to this matter.""",N
910622,"1. **Claimant Information:**
   - Months as Customer: 78
   - Age: 24
   - Sex: Male
   - Education Level: Masters
   - Occupation: Craft-Repair
   - Hobbies: Yachting

2. **Incident Details:**
   - Date of Incident: January 6, 2015
   - Type of Incident: Vehicle Theft
   - Severity: Minor Damage
   - Location: 3553 Texas Ave, Columbus, NY
   - Hour of the Day: 8:00 PM

3. **Insurance Policy Details:**
   - Policy CSL: $100,000/$300,000
   - Deductible: $500
   - Annual Premium: $1,175.51

4. **Incident Specifics:**
   - Police Contacted: Yes
   - Number of Vehicles Involved: 1
   - Bodily Injuries Reported: 0
   - Witnesses Present: 1
   - Police Report Available

5. **Vehicle Information:**
   - Make: Dodge
   - Model: Neon (2003)
  
6. **Claim Breakdown:** 
   - Total Claim Amount: $7,480
     - Injury Claim: $680
     - Property Claim: $680
     - Vehicle Claim: $6,120

7. **Financial Impact:** 
   The claim includes both property damage and minor injuries",N
137675,"""Oh man, you won't believe the wild ride this guy had! So, there's this 28-year-old dude who's super into movies and works in transport-moving - pretty cool combo, right? Anyway, on New Year's Day back in 2015, he got into a major side collision all by himself in his 2011 Volkswagen Passat. Talk about bad luck!

So, the poor guy ended up with major damage to his car and two bodily injuries - ouch! The ambulance had to be called, and the cops showed up too. Good thing there was at least one witness around to confirm what went down. And get this - the guy even had a police report ready to go.

Now, here's where it gets real crazy - his total claim amount is a whopping $79,800! That breaks down to $13,300 for injuries, $6,650 for property damage, and a massive $59,850 for vehicle repairs. But hey, at least he had a solid insurance policy with 100/300 coverage and a $2,000 deductible.

Oh, and get this - turns out he had some capital gains of $38,000 but also took a hit with capital losses of -$41,200. Talk about a rollercoaster of a claim! Hopefully, everything works out for him in the end.""",Y
343421,"Oh wow, looks like we have quite the detailed insurance claim on our hands here! So, we've got a 51-year-old female policyholder who's been with us for a whopping 347 months – that's dedication right there. She's highly educated with an MD, working in private household services. Her hobbies include board games – always fun to know these little personal tidbits about our clients.

The incident occurred back on January 7, 2015, in Hillsdale, North Carolina, at 9070 Tree Ave around 3 PM. It was a single vehicle collision, a side collision to be specific. Thankfully, no bodily injuries were reported, but the Jeep Wrangler from 1997 suffered a total loss. The authorities were contacted, and there were two witnesses present.

The policy details show a coverage limit of 500/1000 with a $500 deductible and an annual premium of $1480.79. The total claim amount comes out to $103,560 broken down into an injury claim of $8630, property claim of $17,260, and vehicle claim of $77,670. Looks like there were no capital gains but a loss of $12,100 documented.

With an umbrella limit of $9,000,000 in place, we'll ensure that our valued client receives the support and assistance needed during this challenging time. Our team will work diligently to process this claim efficiently and provide the necessary guidance to help her through the process smoothly.",N
413192,"1. Casual and Conversational Style:
Hey there, so here's the scoop on what went down with this claim. A 38-year-old lady with a PhD was cruisin' in her Accura MDX, probably coming back from some fancy yachting trip. She had a little oopsie - a side collision on Texas Street in Hillsdale, NY. Thankfully, it was just minor damage, but two people got banged up in the process and had to call the ambulance. Three witnesses saw it all go down around 1 PM on February 21, 2015. The policy has a CSL of 500/1000 with a $2000 deductible. The total claim amount came out to $79,500, with injury and property claims included. All in all, quite the eventful day for our PhD holder!

2. Empathetic Storytelling Style:
163 months as a loyal customer and then this - a single vehicle collision causing minor damage but resulting in injuries to two individuals. It must have been a scary experience for the insured, who loves yachting and likely never expected such an incident. The authorities were quick to respond, providing aid at 3900 Texas St in Hillsdale, NY. Despite the emotional turmoil of the situation, the insured handled everything with grace and composure.

3. Concise Bullet-Point Style:
- Insured: Female, Age 38
- Occupation: Other Service
- Incident Date: 2015",N
247801,"""Good day, 

I am writing to report a single vehicle collision incident that occurred on the 14th of February, 2015, at 9657 5th Ave in Riverwood, South Carolina. The insured party involved is a 44-year-old female with a high school education level and occupation in tech-support. 

The collision type was a rear collision resulting in minor damage to her 1997 Volkswagen Passat. Despite the minor damage, two bodily injuries were reported, along with two witnesses present at the scene. Authorities were contacted; however, no police report was available at the time.

The insured's policy details include a coverage limit of 250/500 with a $500 deductible and an annual premium of $1340.71. The total claim amount sums up to $76,230, distributed as $6,930 for injuries, $13,860 for property damage, and $55,440 for vehicle damage.

Given the circumstances and severity of the incident, prompt processing and investigation are recommended to ensure the insured's well-being and adherence to policy terms.

Warm regards.""",Y
171147,"1. 54-year-old male MD education level policyholder with protective-serv occupation involved in a single vehicle collision on February 16, 2015, in Northbend, WV.
2. Incident involved a side collision resulting in minor damage to his 2001 Honda Accord parked at 5765 Washington St with witnesses present.
3. Despite no police report available, authorities were contacted for ambulance assistance due to no bodily injuries sustained during the accident.
4. Property damage occurred with an estimated total claim amount of $59,520, broken down into injury claim $9,920, property claim $9,920, and vehicle claim $39,680.
5. The policy details include coverage limits of 100/300 with a $2,000 deductible and an annual premium of $714.03.
6. It's fortunate that there was no loss of life or significant physical harm in the collision despite the capital loss recorded in the financials.",N
431283,"""Good day. The incident in question occurred on February 4, 2015, at 5997 Embaracadero Drive in Arlington, SC. It was a multi-vehicle collision involving three vehicles, resulting in major damage due to a front collision. The insured, a 57-year-old female with a PhD in tech-support occupation and a penchant for hiking, was driving her 2013 Subaru Impreza at 10 AM when the unfortunate event transpired. Authorities were contacted, and one witness was present at the scene.

Despite the significant property damage sustained by all parties involved, there was thankfully no property damage reported. However, two individuals suffered bodily injuries necessitating attention. The insured's policy coverage stands at 100/300 with a $2000 deductible and an annual premium of $1376.16.

The total claim amount has been calculated at $47,760, with specific breakdowns as follows: $5,970 for injury claims, $5,970 for property claims, and $35,820 for vehicle claims. It is noteworthy that there were capital gains of $38,600 offset by capital losses of -$50,300.

We are diligently reviewing this intricate case to ensure a fair resolution for all parties involved. Rest assured that our team is dedicated to navigating through the details to provide the necessary support during this challenging time.""",Y
461962,"""Whoa, so this guy's been a customer for 218 months, that's like 18 years! He's 41, a JD, and works in a prof-specialty. His hobby is golf, must be nice. His wife's involved in this incident - hope she's okay. Happened on Jan 22, 2015, in Springfield, NY at 2 PM. Three cars collided, total loss - that's rough. Two injuries but no witnesses, and no police report available? Strange. Driving a Saab 93 from 2013 with policy limits of 100/300 and $500 deductible. Annual premium is $914.22 - not bad! Claim amount: $84,590 - including injury, property, and vehicle claims totaling $61,520! And check this out - capital gains of $37,900 but a capital loss of $72,900? That's gotta hurt.""",N
